node_id,type,attrs_json
concept_us-gaap:AccruedInvestmentIncomeReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccruedLiabilitiesAndOtherLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdditionalCollateralAggregateFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForLoanAndLeaseLossesProvisionForLossGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForLoanAndLeaseLossesWriteoffsNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetsHeldForSaleLongLivedFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
period_2008-07-01,Period,"{""end"": ""2008-07-01""}"
concept_us-gaap:CapitalToRiskWeightedAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashFlowHedgeGainLossReclassifiedToInvestmentIncomeNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashFlowHedgeGainReclassifiedToInvestmentIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashFlowHedgeLossReclassifiedToEarnings,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashFlowsBetweenSecuritizationSpecialPurposeEntitySPEAndTransferorProceedsFromCollectionsReinvestedInRevolvingPeriodSecuritizations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashFlowsBetweenTransfereeAndTransferorProceedsFromCollectionsReinvestedInRevolvingPeriodTransfers,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashSegregatedUnderOtherRegulations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CertainLoansAcquiredInTransferAccountedForAsHeldToMaturityDebtSecuritiesAccretableYieldDisposalsOfLoans,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,Concept,"{""ns"": ""us-gaap""}"
period_2014-12-26,Period,"{""end"": ""2014-12-26""}"
period_2010-01-31,Period,"{""end"": ""2010-01-31""}"
period_2010-07-31,Period,"{""end"": ""2010-07-31""}"
period_2011-01-31,Period,"{""end"": ""2011-01-31""}"
period_2011-05-31,Period,"{""end"": ""2011-05-31""}"
period_2011-08-31,Period,"{""end"": ""2011-08-31""}"
period_2011-11-30,Period,"{""end"": ""2011-11-30""}"
period_2012-01-11,Period,"{""end"": ""2012-01-11""}"
period_2012-04-11,Period,"{""end"": ""2012-04-11""}"
period_2013-01-23,Period,"{""end"": ""2013-01-23""}"
period_2013-04-30,Period,"{""end"": ""2013-04-30""}"
period_2013-07-24,Period,"{""end"": ""2013-07-24""}"
period_2013-10-24,Period,"{""end"": ""2013-10-24""}"
period_2014-02-11,Period,"{""end"": ""2014-02-11""}"
period_2014-06-18,Period,"{""end"": ""2014-06-18""}"
period_2014-08-06,Period,"{""end"": ""2014-08-06""}"
period_2014-10-23,Period,"{""end"": ""2014-10-23""}"
period_2015-02-10,Period,"{""end"": ""2015-02-10""}"
period_2015-04-16,Period,"{""end"": ""2015-04-16""}"
period_2015-07-23,Period,"{""end"": ""2015-07-23""}"
period_2015-10-22,Period,"{""end"": ""2015-10-22""}"
period_2016-01-21,Period,"{""end"": ""2016-01-21""}"
period_2016-04-27,Period,"{""end"": ""2016-04-27""}"
period_2016-07-27,Period,"{""end"": ""2016-07-27""}"
period_2016-10-27,Period,"{""end"": ""2016-10-27""}"
period_2017-01-26,Period,"{""end"": ""2017-01-26""}"
period_2017-04-26,Period,"{""end"": ""2017-04-26""}"
period_2017-07-26,Period,"{""end"": ""2017-07-26""}"
period_2017-10-25,Period,"{""end"": ""2017-10-25""}"
period_2018-04-25,Period,"{""end"": ""2018-04-25""}"
period_2018-07-26,Period,"{""end"": ""2018-07-26""}"
period_2018-10-24,Period,"{""end"": ""2018-10-24""}"
period_2019-01-30,Period,"{""end"": ""2019-01-30""}"
period_2019-04-24,Period,"{""end"": ""2019-04-24""}"
period_2019-07-25,Period,"{""end"": ""2019-07-25""}"
period_2019-10-22,Period,"{""end"": ""2019-10-22""}"
period_2020-01-29,Period,"{""end"": ""2020-01-29""}"
period_2020-04-22,Period,"{""end"": ""2020-04-22""}"
period_2020-07-22,Period,"{""end"": ""2020-07-22""}"
period_2020-10-21,Period,"{""end"": ""2020-10-21""}"
period_2021-01-19,Period,"{""end"": ""2021-01-19""}"
period_2021-04-22,Period,"{""end"": ""2021-04-22""}"
period_2021-07-21,Period,"{""end"": ""2021-07-21""}"
period_2021-10-20,Period,"{""end"": ""2021-10-20""}"
period_2022-02-02,Period,"{""end"": ""2022-02-02""}"
period_2022-04-27,Period,"{""end"": ""2022-04-27""}"
period_2022-07-20,Period,"{""end"": ""2022-07-20""}"
period_2022-10-19,Period,"{""end"": ""2022-10-19""}"
period_2023-02-01,Period,"{""end"": ""2023-02-01""}"
period_2023-04-26,Period,"{""end"": ""2023-04-26""}"
period_2023-07-19,Period,"{""end"": ""2023-07-19""}"
period_2023-10-18,Period,"{""end"": ""2023-10-18""}"
period_2024-01-31,Period,"{""end"": ""2024-01-31""}"
period_2024-04-25,Period,"{""end"": ""2024-04-25""}"
concept_us-gaap:CommonStockIncludingAdditionalPaidInCapitalNetOfDiscount,Concept,"{""ns"": ""us-gaap""}"
period_2010-02-23,Period,"{""end"": ""2010-02-23""}"
period_2010-04-28,Period,"{""end"": ""2010-04-28""}"
concept_us-gaap:CommonStocksIncludingAdditionalPaidInCapitalNetOfDiscount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:Communication,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ConversionOfStockAmountIssued1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ConversionOfStockSharesIssued1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleRealizedGainLossExcludingOtherThanTemporaryImpairment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesHeldToMaturityTransferAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesTradingRestricted,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsStateTaxes,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetTransitionAssetsObligationsBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAmortizationOfNetTransitionAssetObligation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,Concept,"{""ns"": ""us-gaap""}"
period_2012-01-24,Period,"{""end"": ""2012-01-24""}"
concept_us-gaap:DefinedBenefitPlanExpectedAmortizationNextFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanFairValueOfPlanAssetsPeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DemandDepositAccounts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DepreciationPremisesAndEquipment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DividendsPreferredStockStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EffectiveIncomeTaxRateReconciliationDeductions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EffectiveIncomeTaxRateReconciliationTaxContingencies,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EquipmentExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueAssetsMeasuredOnRecurringBasisFederalFundsSoldAndSecuritiesBorrowedOrPurchasedUnderAgreementsToResell,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueLiabilitiesMeasuredOnRecurringBasisFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInOtherIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInTradingRevenue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueLiabilitiesMeasuredOnRecurringBasisTradingLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FederalFundsPurchased,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FederalFundsPurchasedAndSecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FederalFundsSold,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FederalFundsSoldAndSecuritiesBorrowedOrPurchasedUnderAgreementsToResellFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FeesAndCommissionsMortgageBanking,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancialAssetsSoldUnderAgreementsToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableAcquiredWithDeterioratedCreditQuality,Concept,"{""ns"": ""us-gaap""}"
period_2019-04-01,Period,"{""end"": ""2019-04-01""}"
period_2019-07-01,Period,"{""end"": ""2019-07-01""}"
period_2020-04-01,Period,"{""end"": ""2020-04-01""}"
period_2020-07-01,Period,"{""end"": ""2020-07-01""}"
concept_us-gaap:FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableNonaccrualPercentPastDue1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableRecordedInvestment1To29DaysPastDue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableRecordedInvestment30To59DaysPastDue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableRecordedInvestment60To89DaysPastDue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GainLossOnPriceRiskDerivativesNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GainOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,Concept,"{""ns"": ""us-gaap""}"
period_2018-06-06,Period,"{""end"": ""2018-06-06""}"
concept_us-gaap:GoodFaithAndMarginDepositsWithBrokerDealers,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HedgedAssetFairValueHedge,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HedgedAssetFairValueHedgeCumulativeIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HedgedAssetFairValueHedgeLastOfLayerAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesPledgedAsCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationRepatriationOfForeignEarnings,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationTaxCreditsOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationTaxExemptIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInFairValueAdjustmentsOnAssetsAndLiabilitiesCarriedAtFairValueUnderFairValueOption,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncrementalCommonSharesAttributableToConversionOfPreferredStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InformationTechnologyAndDataProcessing,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InsuranceCommissionsAndFees,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestAndDividendIncomeSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestAndFeeIncomeLoansTradeFinancing,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeDebtSecuritiesOperating,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestIncomeDebtSecuritiesTradingOperating,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentIncomeDividend,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LeasesReceivableCommercialLeaseFinancing,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilitiesFairValueAdjustment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LitigationReserve,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableConsumerHomeEquity,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableConsumerLeaseFinancing,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableForeignCommercial,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableGrossCarryingAmountCommercial,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableGrossCarryingAmountConsumer,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableImpairedNonperformingNonaccrualOfInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableImpairedNonperformingOver90DaysAccrualOfInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansHeldForSaleFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansPledgedAsCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansReceivableHeldForSaleAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansReceivableHeldForSaleNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LossContingencyAccrualAtCarryingValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LossContingencyAccrualPayments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LossContingencyNewClaimsFiledNumber,Concept,"{""ns"": ""us-gaap""}"
unit_lawsuit,Unit,"{""symbol"": ""lawsuit""}"
concept_us-gaap:LossContingencyRangeOfPossibleLossMinimum,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NonfinancialLiabilitiesFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoninterestIncomeOtherOperatingIncome,Concept,"{""ns"": ""us-gaap""}"
unit_businessSegment,Unit,"{""symbol"": ""businessSegment""}"
unit_business_segment,Unit,"{""symbol"": ""business_segment""}"
concept_us-gaap:NumberOfStatesInWhichEntityOperates,Concept,"{""ns"": ""us-gaap""}"
unit_state,Unit,"{""symbol"": ""state""}"
concept_us-gaap:OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherCommitmentDueInNextTwelveMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeCumulativeEffectOfChangeInAccountingPrincipleNetOfTaxes,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherThanTemporaryImpairmentLossesInvestmentsHeldtomaturitySecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxIncludingPortionAttributableToNoncontrollingInterestAvailableforsaleSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxIncludingPortionAttributableToNoncontrollingInterestHeldtomaturitySecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParentAvailableforsaleSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetHeldtomaturitySecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForProceedsFromOtherLoansAndLeases,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsOfDividendsPreferredStockAndPreferenceStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToAcquireLoansAndLeasesHeldForInvestment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PledgedFinancialInstrumentsNotSeparatelyReportedLoansReceivablePledgedForFederalHomeLoanBankDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockConversionsInducements,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockDiscountOnShares,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockDividendsAndOtherAdjustments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockIncludingAdditionalPaidInCapital,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PrepayableFinancialAssetClosedPortfolioLastOfLayerAmortizedCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleAndCollectionOfLoansHeldforsale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleOfForeclosedAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSecuritizationsOfConsumerLoans,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProfessionalFees,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RegistrationPaymentArrangementMaximumPotentialConsideration,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RepaymentsOfOtherShortTermDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuredBorrowingsGrossIncludingNotSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesHeldAsCollateralAtFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesLoanedIncludingNotSubjectToMasterNettingArrangementAndAssetsOtherThanSecuritiesTransferred,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesReceivedAsCollateralAmountRepledgedAndSold,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesSegregatedUnderOtherRegulations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritizationFinancialAssetForWhichTransferIsAccountedAsSaleGainLossOnSale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingEntityConsolidatedAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingEntityConsolidatedRevenue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingInformationAmortizationExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingInformationOtherNoninterestExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingSegmentAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingSegmentRevenue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ServicingAsset,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ServicingAssetAtFairValueAdditions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ServicingAssetAtFairValueChangesInFairValueResultingFromChangesInValuationInputs,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ServicingAssetAtFairValueOtherChangesInFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShorttermDebtAverageOutstandingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StockConvertedFromOneClassToAnotherClassValue,Concept,"{""ns"": ""us-gaap""}"
period_2009-05-31,Period,"{""end"": ""2009-05-31""}"
period_2017-12-05,Period,"{""end"": ""2017-12-05""}"
period_2019-02-07,Period,"{""end"": ""2019-02-07""}"
concept_us-gaap:SubordinatedDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetProvisionalIncomeTaxExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingUndistributedAccumulatedEarningsOfForeignSubsidiaryProvisionalUnrecognizedDeferredTaxLiability,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TierOneRiskBasedCapitalRequiredToBeWellCapitalized,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TradingActivityGainsAndLossesNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UndistributedEarningsDiluted,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAfterYear10,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAfterYear5Through10,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateAfterYearOneThroughFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateYearOne,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableAccruedInterestAfterAllowanceForCreditLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterest90DaysOrMorePastDueStillAccruing,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossPeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestNonaccrual,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestNonaccrualPercentPastDue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FederalReserveBankStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EquitySecuritiesFvNiCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanPlanAssetsLevel3ReconciliationIncreaseForPurchase,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanPurchasesSalesAndSettlements,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockRedemptionAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInLoansHeldForSale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccountsReceivableNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdditionalPaidInCapitalPreferredStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AmortizationOfMortgageServicingRightsMSRs,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetsAverageOutstanding,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesWeightedAverageLife,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,Concept,"{""ns"": ""us-gaap""}"
period_2012-04-30,Period,"{""end"": ""2012-04-30""}"
concept_us-gaap:CashFlowHedgeGainLossReclassifiedToRevenueNet,Concept,"{""ns"": ""us-gaap""}"
